student_id,course_id,semestre_cursado,anio_cursado,nota,aprobado,num_intentos
UTP-0097,46,3,2023,94.9,True,1
UTP-0097,47,5,2024,76.2,True,1
UTP-0097,48,5,2024,77.5,True,2
UTP-0133,1,1,2021,86.1,True,2
UTP-0133,2,2,2022,49.2,False,1
UTP-0133,3,3,2022,81.4,True,2
UTP-0133,4,4,2023,51.8,False,1
UTP-0133,5,3,2022,75.8,True,1
UTP-0133,6,4,2023,82.1,True,2
UTP-0133,7,2,2022,70.5,True,2
UTP-0133,8,3,2022,72.6,True,2
UTP-0133,9,1,2021,82.3,True,1
UTP-0133,10,1,2021,70.9,True,1
UTP-0133,11,2,2022,88.1,True,1
UTP-0133,12,3,2022,79.9,True,1
UTP-0133,13,2,2022,77.3,True,1
UTP-0133,14,1,2021,76.4,True,1
UTP-0133,15,8,2025,81.6,True,1
UTP-0133,57,4,2023,43.0,False,1
UTP-0133,58,5,2023,76.3,True,2
UTP-0133,59,5,2023,70.2,True,1
UTP-0133,60,6,2024,72.2,True,2
UTP-0263,1,1,2020,55.9,False,1
UTP-0263,2,2,2021,74.0,True,2
UTP-0263,3,3,2021,75.8,True,1
UTP-0263,4,4,2022,79.5,True,2
UTP-0263,5,3,2021,66.7,False,1
UTP-0263,6,4,2022,74.8,True,1
UTP-0263,7,2,2021,59.2,False,1
UTP-0263,8,3,2021,48.5,False,1
UTP-0263,9,1,2020,79.5,True,2
UTP-0263,10,1,2020,84.7,True,1
UTP-0263,11,2,2021,70.0,False,1
UTP-0263,12,3,2021,70.2,True,1
UTP-0263,13,2,2021,78.1,True,2
UTP-0263,14,1,2020,87.4,True,1
UTP-0263,15,8,2024,90.2,True,1
UTP-0263,45,2,2021,79.9,True,1
UTP-0263,46,3,2021,60.9,False,1
UTP-0263,47,5,2022,76.7,True,2
UTP-0263,48,5,2022,50.0,False,1
UTP-0263,49,7,2023,74.0,True,1
UTP-0087,1,1,2022,85.2,True,2
UTP-0087,2,2,2023,76.0,True,1
UTP-0087,3,3,2023,85.1,True,2
UTP-0087,4,4,2024,76.4,True,2
UTP-0087,5,3,2023,72.5,True,1
UTP-0087,6,4,2024,74.4,True,1
UTP-0087,7,2,2023,75.1,True,2
UTP-0087,8,3,2023,83.5,True,2
UTP-0087,9,1,2022,85.9,True,1
UTP-0087,10,1,2022,75.4,True,1
UTP-0087,11,2,2023,86.0,True,1
UTP-0087,12,3,2023,94.0,True,1
UTP-0087,13,2,2023,80.1,True,1
UTP-0087,14,1,2022,78.5,True,1
UTP-0087,57,4,2024,81.6,True,2
UTP-0087,58,5,2024,83.7,True,1
UTP-0087,59,5,2024,75.8,True,1
UTP-0087,60,6,2025,78.2,True,2
UTP-0249,1,1,2024,81.5,True,2
UTP-0249,9,1,2024,56.8,False,1
UTP-0249,10,1,2024,76.0,True,1
UTP-0249,14,1,2024,73.9,True,1
UTP-0246,1,1,2024,71.1,True,2
UTP-0246,2,2,2025,53.7,False,1
UTP-0246,3,3,2025,53.3,False,1
UTP-0246,5,3,2025,77.3,True,2
UTP-0246,7,2,2025,70.2,True,1
UTP-0246,8,3,2025,55.3,False,1
UTP-0246,9,1,2024,75.5,True,2
UTP-0246,10,1,2024,53.7,False,1
UTP-0246,11,2,2025,76.4,True,2
UTP-0246,12,3,2025,70.1,True,1
UTP-0246,13,2,2025,82.5,True,2
UTP-0246,14,1,2024,80.0,True,2
UTP-0117,1,1,2023,80.6,True,2
UTP-0117,2,2,2024,70.7,True,1
UTP-0117,3,3,2024,66.9,False,1
UTP-0117,4,4,2025,45.5,False,1
UTP-0117,5,3,2024,73.2,True,2
UTP-0117,6,4,2025,82.0,True,2
UTP-0117,7,2,2024,72.1,True,1
UTP-0117,8,3,2024,46.4,False,1
UTP-0117,9,1,2023,75.3,True,2
UTP-0117,10,1,2023,74.2,True,1
UTP-0117,11,2,2024,89.5,True,1
UTP-0117,12,3,2024,75.3,True,1
UTP-0117,13,2,2024,81.5,True,1
UTP-0117,14,1,2023,79.5,True,1
UTP-0117,45,2,2024,51.4,False,1
UTP-0117,46,3,2024,74.6,True,1
UTP-0147,1,1,2023,70.2,True,1
UTP-0147,2,2,2024,79.3,True,2
UTP-0147,3,3,2024,94.9,True,1
UTP-0147,4,4,2025,41.8,False,1
UTP-0147,5,3,2024,82.3,True,1
UTP-0147,6,4,2025,85.2,True,2
UTP-0147,7,2,2024,71.1,True,2
UTP-0147,8,3,2024,81.1,True,2
UTP-0147,9,1,2023,65.1,False,1
UTP-0147,10,1,2023,82.6,True,2
UTP-0147,11,2,2024,76.1,True,1
UTP-0147,12,3,2024,61.3,False,1
UTP-0147,13,2,2024,79.5,True,1
UTP-0147,14,1,2023,70.2,True,1
UTP-0147,45,2,2024,54.4,False,1
UTP-0147,46,3,2024,72.2,True,2
UTP-0293,1,1,2023,72.8,True,2
UTP-0293,2,2,2024,35.1,False,1
UTP-0293,3,3,2024,42.2,False,1
UTP-0293,4,4,2025,28.5,False,1
UTP-0293,5,3,2024,50.4,False,1
UTP-0293,6,4,2025,49.9,False,1
UTP-0293,7,2,2024,54.2,False,1
UTP-0293,8,3,2024,38.0,False,1
UTP-0293,9,1,2023,49.7,False,1
UTP-0293,10,1,2023,50.2,False,1
UTP-0293,11,2,2024,77.7,True,2
UTP-0293,12,3,2024,43.6,False,1
UTP-0293,13,2,2024,55.3,False,1
UTP-0293,14,1,2023,47.8,False,1
UTP-0293,51,2,2024,43.9,False,1
UTP-0293,52,4,2025,40.1,False,1
UTP-0198,1,1,2020,62.6,False,1
UTP-0198,2,2,2021,54.7,False,1
UTP-0198,3,3,2021,75.5,True,2
UTP-0198,4,4,2022,63.2,False,1
UTP-0198,5,3,2021,85.0,True,2
UTP-0198,6,4,2022,76.5,True,2
UTP-0198,7,2,2021,52.0,False,1
UTP-0198,8,3,2021,48.5,False,1
UTP-0198,9,1,2020,77.0,True,2
UTP-0198,10,1,2020,72.6,True,1
UTP-0198,11,2,2021,77.4,True,1
UTP-0198,12,3,2021,75.2,True,2
UTP-0198,13,2,2021,81.4,True,2
UTP-0198,14,1,2020,52.5,False,1
UTP-0198,15,8,2024,67.5,False,1
UTP-0198,57,4,2022,70.7,True,2
UTP-0198,58,5,2022,51.9,False,1
UTP-0198,59,5,2022,60.7,False,1
UTP-0198,60,6,2023,49.1,False,1
UTP-0198,61,10,2025,53.2,False,1
UTP-0207,1,1,2021,70.7,True,2
UTP-0207,2,2,2022,74.6,True,2
UTP-0207,3,3,2022,36.5,False,1
UTP-0207,4,4,2023,53.9,False,1
UTP-0207,5,3,2022,52.4,False,1
UTP-0207,6,4,2023,75.1,True,1
UTP-0207,7,2,2022,77.1,True,2
UTP-0207,8,3,2022,73.7,True,2
UTP-0207,9,1,2021,77.6,True,1
UTP-0207,10,1,2021,80.0,True,2
UTP-0207,11,2,2022,84.4,True,1
UTP-0207,12,3,2022,77.9,True,1
UTP-0207,13,2,2022,78.7,True,2
UTP-0207,14,1,2021,79.5,True,1
UTP-0207,15,8,2025,71.7,True,2
UTP-0207,45,2,2022,53.8,False,1
UTP-0207,46,3,2022,55.5,False,1
UTP-0207,47,5,2023,56.2,False,1
UTP-0207,48,5,2023,52.0,False,1
UTP-0207,49,7,2024,70.2,True,1
UTP-0056,1,1,2023,90.0,True,1
UTP-0056,2,2,2024,89.9,True,1
UTP-0056,3,3,2024,82.5,True,1
UTP-0056,4,4,2025,72.6,True,2
UTP-0056,5,3,2024,94.2,True,1
UTP-0056,6,4,2025,76.8,True,1
UTP-0056,7,2,2024,86.5,True,1
UTP-0056,8,3,2024,76.1,True,1
UTP-0056,9,1,2023,100.0,True,1
UTP-0056,10,1,2023,100.0,True,1
UTP-0056,11,2,2024,97.9,True,1
UTP-0056,12,3,2024,100.0,True,1
UTP-0056,13,2,2024,90.3,True,1
UTP-0056,14,1,2023,100.0,True,1
UTP-0056,51,2,2024,93.7,True,1
UTP-0056,52,4,2025,89.2,True,1
UTP-0056,53,5,2025,100.0,True,1
UTP-0173,1,1,2024,85.4,True,1
UTP-0173,2,2,2025,76.8,True,1
UTP-0173,3,3,2025,72.4,True,2
UTP-0173,5,3,2025,71.8,True,1
UTP-0173,7,2,2025,73.5,True,1
UTP-0173,8,3,2025,75.2,True,1
UTP-0173,9,1,2024,70.5,True,1
UTP-0173,10,1,2024,100.0,True,1
UTP-0173,11,2,2025,96.6,True,1
UTP-0173,12,3,2025,89.3,True,1
UTP-0173,13,2,2025,85.1,True,1
UTP-0173,14,1,2024,82.8,True,1
UTP-0185,1,1,2020,75.2,True,1
UTP-0185,2,2,2021,78.5,True,1
UTP-0185,3,3,2021,79.9,True,1
UTP-0185,4,4,2022,73.8,True,2
UTP-0185,5,3,2021,85.5,True,1
UTP-0185,6,4,2022,81.6,True,1
UTP-0185,7,2,2021,78.6,True,2
UTP-0185,8,3,2021,71.0,True,1
UTP-0185,9,1,2020,79.5,True,1
UTP-0185,10,1,2020,100.0,True,1
UTP-0185,11,2,2021,92.3,True,1
UTP-0185,12,3,2021,77.2,True,1
UTP-0185,13,2,2021,91.7,True,1
UTP-0185,14,1,2020,75.5,True,1
UTP-0185,15,8,2024,100.0,True,1
UTP-0185,31,2,2021,79.1,True,1
UTP-0185,32,3,2021,82.1,True,1
UTP-0185,33,4,2022,88.4,True,1
UTP-0185,34,5,2022,78.2,True,2
UTP-0185,35,5,2022,78.0,True,2
UTP-0185,36,7,2023,73.2,True,1
UTP-0185,37,10,2025,81.1,True,1
UTP-0168,1,1,2022,74.4,True,1
UTP-0168,2,2,2023,75.4,True,2
UTP-0168,3,3,2023,77.9,True,1
UTP-0168,4,4,2024,81.0,True,1
UTP-0168,5,3,2023,96.2,True,1
UTP-0168,6,4,2024,82.8,True,1
UTP-0168,7,2,2023,78.3,True,1
UTP-0168,8,3,2023,90.8,True,1
UTP-0168,9,1,2022,71.6,True,1
UTP-0168,10,1,2022,88.4,True,1
UTP-0168,11,2,2023,93.1,True,1
UTP-0168,12,3,2023,95.1,True,1
UTP-0168,13,2,2023,87.5,True,1
UTP-0168,14,1,2022,91.8,True,1
UTP-0168,51,2,2023,83.8,True,2
UTP-0168,52,4,2024,76.3,True,1
UTP-0168,53,5,2024,90.2,True,1
UTP-0168,54,6,2025,78.7,True,1
UTP-0168,55,7,2025,92.0,True,1
UTP-0140,1,1,2023,81.2,True,1
UTP-0140,2,2,2024,79.1,True,2
UTP-0140,3,3,2024,73.9,True,1
UTP-0140,4,4,2025,77.0,True,2
UTP-0140,5,3,2024,75.9,True,1
UTP-0140,6,4,2025,82.5,True,1
UTP-0140,7,2,2024,73.8,True,1
UTP-0140,8,3,2024,85.7,True,2
UTP-0140,9,1,2023,79.4,True,1
UTP-0140,10,1,2023,88.3,True,1
UTP-0140,11,2,2024,75.5,True,2
UTP-0140,12,3,2024,91.9,True,1
UTP-0140,13,2,2024,79.9,True,1
UTP-0140,14,1,2023,86.0,True,1
UTP-0140,31,2,2024,87.2,True,1
UTP-0140,32,3,2024,80.9,True,2
UTP-0140,33,4,2025,81.2,True,2
UTP-0140,34,5,2025,70.3,True,1
UTP-0140,35,5,2025,71.6,True,2
UTP-0254,1,1,2020,80.4,True,1
UTP-0254,2,2,2021,54.6,False,1
UTP-0254,3,3,2021,57.1,False,1
UTP-0254,4,4,2022,73.9,True,2
UTP-0254,5,3,2021,56.9,False,1
UTP-0254,6,4,2022,75.7,True,2
UTP-0254,7,2,2021,73.7,True,2
UTP-0254,8,3,2021,78.8,True,2
UTP-0254,9,1,2020,82.6,True,2
UTP-0254,10,1,2020,84.9,True,2
UTP-0254,11,2,2021,59.4,False,1
UTP-0254,12,3,2021,74.1,True,1
UTP-0254,13,2,2021,85.5,True,1
UTP-0254,14,1,2020,71.6,True,1
UTP-0254,15,8,2024,78.3,True,1
UTP-0254,16,1,2020,77.0,True,1
UTP-0254,17,2,2021,73.0,True,2
UTP-0254,18,3,2021,75.1,True,1
UTP-0254,19,4,2022,80.2,True,2
UTP-0254,20,5,2022,74.6,True,1
UTP-0254,21,5,2022,78.3,True,2
UTP-0254,22,6,2023,76.0,True,1
UTP-0254,23,5,2022,72.7,True,1
UTP-0254,24,6,2023,83.3,True,2
UTP-0254,25,5,2022,79.9,True,2
UTP-0254,26,7,2023,76.1,True,2
UTP-0254,27,8,2024,71.1,True,1
UTP-0254,28,6,2023,83.7,True,2
UTP-0254,29,8,2024,50.8,False,1
UTP-0039,1,1,2022,80.1,True,1
UTP-0039,2,2,2023,82.6,True,1
UTP-0039,3,3,2023,86.5,True,1
UTP-0039,4,4,2024,78.6,True,1
UTP-0039,5,3,2023,98.8,True,1
UTP-0039,6,4,2024,73.4,True,1
UTP-0039,7,2,2023,85.2,True,1
UTP-0039,8,3,2023,82.3,True,2
UTP-0039,9,1,2022,95.1,True,1
UTP-0039,10,1,2022,93.3,True,1
UTP-0039,11,2,2023,97.4,True,1
UTP-0039,12,3,2023,87.1,True,1
UTP-0039,13,2,2023,100.0,True,1
UTP-0039,14,1,2022,100.0,True,1
UTP-0039,57,4,2024,83.7,True,1
UTP-0039,58,5,2024,83.0,True,1
UTP-0039,59,5,2024,88.7,True,1
UTP-0039,60,6,2025,73.4,True,1
UTP-0126,1,1,2021,80.0,True,1
UTP-0126,2,2,2022,81.4,True,1
UTP-0126,3,3,2022,76.7,True,1
UTP-0126,4,4,2023,57.3,False,1
UTP-0126,5,3,2022,76.1,True,1
UTP-0126,6,4,2023,78.0,True,2
UTP-0126,7,2,2022,72.7,True,1
UTP-0126,8,3,2022,71.8,True,1
UTP-0126,9,1,2021,58.2,False,1
UTP-0126,10,1,2021,74.5,True,2
UTP-0126,11,2,2022,75.9,True,1
UTP-0126,12,3,2022,75.8,True,1
UTP-0126,13,2,2022,68.5,False,1
UTP-0126,14,1,2021,81.3,True,1
UTP-0126,15,8,2025,85.2,True,1
UTP-0126,57,4,2023,70.4,True,2
UTP-0126,58,5,2023,70.1,True,2
UTP-0126,59,5,2023,76.5,True,1
UTP-0126,60,6,2024,76.4,True,1
UTP-0196,1,1,2024,78.3,True,2
UTP-0196,2,2,2025,54.3,False,1
UTP-0196,3,3,2025,73.0,True,2
UTP-0196,5,3,2025,70.5,True,2
UTP-0196,7,2,2025,75.0,True,2
UTP-0196,8,3,2025,70.8,True,2
UTP-0196,9,1,2024,49.0,False,1
UTP-0196,10,1,2024,79.8,True,1
UTP-0196,11,2,2025,80.4,True,2
UTP-0196,12,3,2025,73.3,True,2
UTP-0196,13,2,2025,82.8,True,2
UTP-0196,14,1,2024,68.9,False,1
UTP-0284,1,1,2023,30.4,False,1
UTP-0284,2,2,2024,51.2,False,1
UTP-0284,3,3,2024,39.6,False,1
UTP-0284,5,3,2024,47.8,False,1
UTP-0284,7,2,2024,46.9,False,1
UTP-0284,8,3,2024,31.1,False,1
UTP-0284,9,1,2023,48.1,False,1
UTP-0284,10,1,2023,47.1,False,1
UTP-0284,11,2,2024,56.1,False,1
UTP-0284,12,3,2024,32.3,False,1
UTP-0284,13,2,2024,48.5,False,1
UTP-0284,14,1,2023,44.5,False,1
UTP-0138,1,1,2024,74.8,True,1
UTP-0138,2,2,2025,70.1,True,1
UTP-0138,7,2,2025,76.2,True,2
UTP-0138,9,1,2024,73.5,True,2
UTP-0138,10,1,2024,75.5,True,1
UTP-0138,11,2,2025,85.2,True,2
UTP-0138,13,2,2025,83.1,True,1
UTP-0138,14,1,2024,73.4,True,1
UTP-0113,1,1,2020,49.6,False,1
UTP-0113,2,2,2021,78.2,True,2
UTP-0113,3,3,2021,59.6,False,1
UTP-0113,4,4,2022,49.8,False,1
UTP-0113,5,3,2021,63.0,False,1
UTP-0113,6,4,2022,73.7,True,1
UTP-0113,7,2,2021,78.5,True,1
UTP-0113,8,3,2021,70.4,True,1
UTP-0113,9,1,2020,78.7,True,2
UTP-0113,10,1,2020,81.5,True,1
UTP-0113,11,2,2021,74.2,True,1
UTP-0113,12,3,2021,72.3,True,1
UTP-0113,13,2,2021,73.9,True,2
UTP-0113,14,1,2020,80.5,True,2
UTP-0113,15,8,2024,79.8,True,1
UTP-0113,57,4,2022,79.9,True,2
UTP-0113,58,5,2022,80.2,True,2
UTP-0113,59,5,2022,77.4,True,2
UTP-0113,60,6,2023,55.3,False,1
UTP-0113,61,10,2025,77.6,True,2
UTP-0169,1,1,2020,63.2,False,1
UTP-0169,2,2,2021,75.0,True,1
UTP-0169,3,3,2021,60.7,False,1
UTP-0169,4,4,2022,57.7,False,1
UTP-0169,5,3,2021,70.0,True,2
UTP-0169,6,4,2022,76.2,True,2
UTP-0169,7,2,2021,76.6,True,1
UTP-0169,8,3,2021,72.9,True,1
UTP-0169,9,1,2020,81.6,True,1
UTP-0169,10,1,2020,82.9,True,1
UTP-0169,11,2,2021,87.5,True,2
UTP-0169,12,3,2021,76.1,True,1
UTP-0169,13,2,2021,72.5,True,1
UTP-0169,14,1,2020,89.4,True,1
UTP-0169,15,8,2024,74.2,True,1
UTP-0169,31,2,2021,80.9,True,1
UTP-0169,32,3,2021,80.9,True,1
UTP-0169,33,4,2022,83.4,True,1
UTP-0169,34,5,2022,78.4,True,2
UTP-0169,35,5,2022,74.4,True,1
UTP-0169,36,7,2023,87.0,True,1
UTP-0169,37,10,2025,58.8,False,1
UTP-0118,1,1,2020,72.1,True,1
UTP-0118,2,2,2021,78.4,True,2
UTP-0118,3,3,2021,85.1,True,1
UTP-0118,4,4,2022,78.3,True,2
UTP-0118,5,3,2021,81.4,True,1
UTP-0118,6,4,2022,87.9,True,1
UTP-0118,7,2,2021,80.9,True,1
UTP-0118,8,3,2021,82.8,True,1
UTP-0118,9,1,2020,86.2,True,1
UTP-0118,10,1,2020,99.6,True,1
UTP-0118,11,2,2021,81.8,True,1
UTP-0118,12,3,2021,84.0,True,1
UTP-0118,13,2,2021,83.2,True,1
UTP-0118,14,1,2020,96.0,True,1
UTP-0118,15,8,2024,100.0,True,1
UTP-0118,51,2,2021,88.0,True,1
UTP-0118,52,4,2022,88.8,True,1
UTP-0118,53,5,2022,75.0,True,1
UTP-0118,54,6,2023,97.7,True,1
UTP-0118,55,7,2023,100.0,True,1
UTP-0118,56,10,2025,80.3,True,1
UTP-0278,1,1,2021,55.8,False,1
UTP-0278,2,2,2022,23.3,False,1
UTP-0278,3,3,2022,32.4,False,1
UTP-0278,4,4,2023,25.7,False,1
UTP-0278,5,3,2022,47.3,False,1
UTP-0278,6,4,2023,33.2,False,1
UTP-0278,7,2,2022,42.6,False,1
UTP-0278,8,3,2022,47.5,False,1
UTP-0278,9,1,2021,47.1,False,1
UTP-0278,10,1,2021,48.8,False,1
UTP-0278,11,2,2022,38.7,False,1
UTP-0278,12,3,2022,39.8,False,1
UTP-0278,13,2,2022,56.6,False,1
UTP-0278,14,1,2021,52.8,False,1
UTP-0278,15,8,2025,51.3,False,1
UTP-0278,16,1,2021,43.2,False,1
UTP-0278,17,2,2022,25.4,False,1
UTP-0278,18,3,2022,28.0,False,1
UTP-0278,19,4,2023,75.1,True,2
UTP-0278,20,5,2023,26.3,False,1
UTP-0278,21,5,2023,43.1,False,1
UTP-0278,22,6,2024,44.6,False,1
UTP-0278,23,5,2023,31.5,False,1
UTP-0278,24,6,2024,38.0,False,1
UTP-0278,25,5,2023,44.1,False,1
UTP-0278,26,7,2024,36.7,False,1
UTP-0278,27,8,2025,73.6,True,2
UTP-0278,28,6,2024,28.2,False,1
UTP-0278,29,8,2025,50.0,False,1
UTP-0272,1,1,2023,48.0,False,1
UTP-0272,2,2,2024,50.6,False,1
UTP-0272,3,3,2024,47.9,False,1
UTP-0272,4,4,2025,33.5,False,1
UTP-0272,5,3,2024,51.2,False,1
UTP-0272,6,4,2025,34.5,False,1
UTP-0272,7,2,2024,49.2,False,1
UTP-0272,8,3,2024,46.8,False,1
UTP-0272,9,1,2023,54.5,False,1
UTP-0272,10,1,2023,76.2,True,2
UTP-0272,11,2,2024,57.3,False,1
UTP-0272,12,3,2024,55.6,False,1
UTP-0272,13,2,2024,47.3,False,1
UTP-0272,14,1,2023,48.7,False,1
UTP-0272,51,2,2024,76.0,True,2
UTP-0272,52,4,2025,55.9,False,1
UTP-0272,53,5,2025,47.5,False,1
UTP-0156,1,1,2023,76.3,True,1
UTP-0156,2,2,2024,79.5,True,2
UTP-0156,3,3,2024,80.3,True,1
UTP-0156,5,3,2024,81.2,True,1
UTP-0156,7,2,2024,86.4,True,1
UTP-0156,8,3,2024,71.5,True,2
UTP-0156,9,1,2023,72.9,True,1
UTP-0156,10,1,2023,82.8,True,1
UTP-0156,11,2,2024,86.1,True,1
UTP-0156,12,3,2024,79.2,True,1
UTP-0156,13,2,2024,73.9,True,1
UTP-0156,14,1,2023,88.0,True,1
UTP-0177,1,1,2020,84.1,True,1
UTP-0177,2,2,2021,81.3,True,2
UTP-0177,3,3,2021,84.1,True,1
UTP-0177,4,4,2022,77.7,True,1
UTP-0177,5,3,2021,79.4,True,1
UTP-0177,6,4,2022,78.9,True,1
UTP-0177,7,2,2021,77.7,True,1
UTP-0177,8,3,2021,85.0,True,2
UTP-0177,9,1,2020,78.5,True,1
UTP-0177,10,1,2020,75.6,True,2
UTP-0177,11,2,2021,90.3,True,1
UTP-0177,12,3,2021,70.8,True,1
UTP-0177,13,2,2021,95.3,True,1
UTP-0177,14,1,2020,80.7,True,1
UTP-0177,15,8,2024,86.6,True,1
UTP-0177,38,2,2021,81.9,True,2
UTP-0177,39,3,2021,71.0,True,1
UTP-0177,40,4,2022,84.6,True,1
UTP-0177,41,5,2022,53.4,False,1
UTP-0177,42,6,2023,78.5,True,1
UTP-0177,43,7,2023,71.0,True,1
UTP-0177,44,10,2025,58.6,False,1
UTP-0179,1,1,2021,76.4,True,2
UTP-0179,2,2,2022,82.2,True,1
UTP-0179,3,3,2022,79.2,True,2
UTP-0179,4,4,2023,54.5,False,1
UTP-0179,5,3,2022,82.8,True,1
UTP-0179,6,4,2023,76.4,True,1
UTP-0179,7,2,2022,61.2,False,1
UTP-0179,8,3,2022,70.5,True,1
UTP-0179,9,1,2021,76.3,True,2
UTP-0179,10,1,2021,87.5,True,1
UTP-0179,11,2,2022,87.2,True,1
UTP-0179,12,3,2022,83.0,True,1
UTP-0179,13,2,2022,81.6,True,1
UTP-0179,14,1,2021,92.8,True,1
UTP-0179,16,1,2021,78.7,True,1
UTP-0179,17,2,2022,64.3,False,1
UTP-0179,18,3,2022,72.3,True,1
UTP-0179,19,4,2023,90.4,True,1
UTP-0179,20,5,2023,60.6,False,1
UTP-0179,21,5,2023,70.8,True,1
UTP-0179,22,6,2024,72.1,True,1
UTP-0179,23,5,2023,73.3,True,1
UTP-0179,24,6,2024,60.9,False,1
UTP-0179,25,5,2023,77.7,True,1
UTP-0179,26,7,2024,87.3,True,1
UTP-0179,28,6,2024,75.3,True,1
UTP-0003,1,1,2021,90.7,True,1
UTP-0003,2,2,2022,80.5,True,1
UTP-0003,3,3,2022,95.0,True,1
UTP-0003,4,4,2023,96.7,True,1
UTP-0003,5,3,2022,100.0,True,1
UTP-0003,6,4,2023,97.9,True,1
UTP-0003,7,2,2022,88.2,True,1
UTP-0003,8,3,2022,84.2,True,1
UTP-0003,9,1,2021,100.0,True,1
UTP-0003,10,1,2021,100.0,True,1
UTP-0003,11,2,2022,87.6,True,1
UTP-0003,12,3,2022,100.0,True,1
UTP-0003,13,2,2022,100.0,True,1
UTP-0003,14,1,2021,100.0,True,1
UTP-0003,15,8,2025,89.3,True,1
UTP-0003,57,4,2023,77.0,True,1
UTP-0003,58,5,2023,91.7,True,1
UTP-0003,59,5,2023,96.9,True,1
UTP-0003,60,6,2024,100.0,True,1
UTP-0116,1,1,2024,83.8,True,1
UTP-0116,2,2,2025,71.2,True,1
UTP-0116,3,3,2025,80.9,True,2
UTP-0116,5,3,2025,88.0,True,1
UTP-0116,7,2,2025,77.1,True,2
UTP-0116,8,3,2025,86.2,True,1
UTP-0116,9,1,2024,75.9,True,1
UTP-0116,10,1,2024,95.9,True,1
UTP-0116,11,2,2025,88.6,True,1
UTP-0116,12,3,2025,82.1,True,1
UTP-0116,13,2,2025,79.0,True,1
UTP-0116,14,1,2024,80.4,True,1
UTP-0144,1,1,2020,71.6,True,1
UTP-0144,2,2,2021,76.4,True,2
UTP-0144,3,3,2021,58.5,False,1
UTP-0144,4,4,2022,56.9,False,1
UTP-0144,5,3,2021,82.4,True,2
UTP-0144,6,4,2022,51.2,False,1
UTP-0144,7,2,2021,79.4,True,2
UTP-0144,8,3,2021,55.4,False,1
UTP-0144,9,1,2020,72.4,True,2
UTP-0144,10,1,2020,74.5,True,2
UTP-0144,11,2,2021,73.1,True,2
UTP-0144,12,3,2021,71.1,True,2
UTP-0144,13,2,2021,84.2,True,2
UTP-0144,14,1,2020,88.8,True,1
UTP-0144,15,8,2024,74.0,True,1
UTP-0144,31,2,2021,88.5,True,2
UTP-0144,32,3,2021,71.4,True,1
UTP-0144,33,4,2022,79.3,True,2
UTP-0144,34,5,2022,72.8,True,2
UTP-0144,35,5,2022,53.6,False,1
UTP-0144,36,7,2023,74.8,True,1
UTP-0178,1,1,2020,83.1,True,1
UTP-0178,2,2,2021,50.2,False,1
UTP-0178,3,3,2021,55.5,False,1
UTP-0178,4,4,2022,76.3,True,2
UTP-0178,5,3,2021,61.0,False,1
UTP-0178,6,4,2022,72.7,True,1
UTP-0178,7,2,2021,75.1,True,2
UTP-0178,8,3,2021,81.0,True,1
UTP-0178,9,1,2020,78.2,True,1
UTP-0178,10,1,2020,75.4,True,1
UTP-0178,11,2,2021,81.9,True,1
UTP-0178,12,3,2021,82.5,True,1
UTP-0178,13,2,2021,79.8,True,2
UTP-0178,14,1,2020,85.0,True,2
UTP-0178,15,8,2024,79.3,True,1
UTP-0178,57,4,2022,71.4,True,2
UTP-0178,58,5,2022,83.7,True,2
UTP-0178,59,5,2022,51.1,False,1
UTP-0178,60,6,2023,52.3,False,1
UTP-0178,61,10,2025,58.1,False,1
UTP-0121,1,1,2021,79.0,True,1
UTP-0121,2,2,2022,90.4,True,1
UTP-0121,3,3,2022,71.6,True,2
UTP-0121,4,4,2023,73.6,True,1
UTP-0121,5,3,2022,91.5,True,1
UTP-0121,6,4,2023,97.8,True,1
UTP-0121,7,2,2022,71.4,True,1
UTP-0121,8,3,2022,78.5,True,1
UTP-0121,9,1,2021,84.2,True,1
UTP-0121,10,1,2021,86.2,True,1
UTP-0121,11,2,2022,83.8,True,1
UTP-0121,12,3,2022,88.1,True,1
UTP-0121,13,2,2022,72.4,True,2
UTP-0121,14,1,2021,90.1,True,1
UTP-0121,15,8,2025,90.6,True,1
UTP-0121,45,2,2022,72.8,True,1
UTP-0121,46,3,2022,91.0,True,1
UTP-0121,47,5,2023,78.1,True,2
UTP-0121,48,5,2023,71.4,True,1
UTP-0121,49,7,2024,90.5,True,1
UTP-0211,1,1,2023,47.9,False,1
UTP-0211,2,2,2024,45.1,False,1
UTP-0211,3,3,2024,48.4,False,1
UTP-0211,5,3,2024,61.3,False,1
UTP-0211,7,2,2024,51.2,False,1
UTP-0211,8,3,2024,39.2,False,1
UTP-0211,9,1,2023,50.3,False,1
UTP-0211,10,1,2023,54.7,False,1
UTP-0211,11,2,2024,76.7,True,2
UTP-0211,12,3,2024,80.9,True,2
UTP-0211,13,2,2024,80.9,True,2
UTP-0211,14,1,2023,45.3,False,1
UTP-0261,1,1,2020,72.4,True,1
UTP-0261,2,2,2021,80.6,True,2
UTP-0261,3,3,2021,79.7,True,2
UTP-0261,4,4,2022,57.4,False,1
UTP-0261,5,3,2021,72.7,True,1
UTP-0261,6,4,2022,75.4,True,2
UTP-0261,7,2,2021,81.5,True,2
UTP-0261,8,3,2021,63.1,False,1
UTP-0261,9,1,2020,71.8,True,2
UTP-0261,10,1,2020,87.1,True,1
